"Index","AI","MT","MC","OR","RMS","KER","ML","PUB","RNO","VIV","BN","RI","CA","TTE","BNP","CS","GLE","ACA","SAN","EL","ERF","SU","AIR","DG","SAF","SGO","LR","HO","EDEN","TEP","EN","ALO","CAP","DSY","STMPA","ORA","ENGI","VIE","URW","STLAP"
"2007-01-16",31.5160293579102,92.9773559570312,54.9664077758789,54.2865943908691,74.6327133178711,59.3830642700195,9.38740158081055,18.34836769104,58.1849632263184,1.26121890544891,32.392578125,49.1294822692871,26.0020275115967,19.1653385162354,34.4430046081543,10.4513235092163,60.4328079223633,-14.626314163208,34.3918914794922,30.3719348907471,4.37218189239502,26.4686965942383,20.0568733215332,25.4222526550293,13.3238487243652,40.4714164733887,13.5711784362793,26.8270111083984,NA,22.7537460327148,20.3224105834961,32.4903221130371,33.7651176452637,3.55318641662598,8.21395969390869,6.8138575553894,11.8028421401978,23.1127109527588,NA,NA
"2007-01-17",31.4466857910156,92.1486282348633,55.6035003662109,54.5024642944336,74.7953491210938,59.062915802002,9.43519020080566,18.1794624328613,57.5190811157227,1.24545383453369,32.2238807678223,48.3576393127441,26.043155670166,19.109733581543,33.9972724914551,10.134617805481,60.0204544067383,-14.4556150436401,34.3675537109375,30.2983951568604,4.3804931640625,26.1310577392578,19.4880504608154,25.6464080810547,13.2942867279053,40.6494483947754,13.658052444458,26.6172161102295,NA,22.8250713348389,20.3752784729004,31.6477241516113,33.7319183349609,3.49363017082214,8.08165550231934,6.77082967758179,11.8197965621948,23.1343097686768,NA,NA
"2007-01-18",31.1693229675293,91.723014831543,55.8158569335938,54.0707511901855,74.7140350341797,59.5964736938477,9.55807876586914,18.1400566101074,58.5337409973145,1.25254821777344,32.027042388916,48.3576393127441,25.97265625,19.0541229248047,33.8757171630859,10.4513235092163,60.2037315368652,-14.4421367645264,34.3675537109375,30.0042362213135,4.38880491256714,26.2925415039062,18.7555961608887,26.0024318695068,13.3460159301758,40.5900993347168,13.8380088806152,27.0029716491699,NA,22.8250713348389,20.5989570617676,32.4903221130371,32.9151840209961,3.51640176773071,7.9658899307251,6.71550607681274,11.548544883728,22.8319034576416,NA,NA
"2007-01-19",31.2906703948975,93.5597229003906,55.9928169250488,54.2146530151367,74.4701385498047,59.2229881286621,9.55807876586914,18.106273651123,59.7069664001465,1.26318979263306,32.2238807678223,49.2301635742188,25.9491500854492,19.2580127716064,34.2403984069824,10.4513235092163,60.7077178955078,12.5877408981323,34.6839714050293,30.151309967041,4.33062076568604,27.5990905761719,19.004940032959,27.6638488769531,13.4494762420654,42.1033325195312,14.259973526001,27.1383266448975,NA,22.5397605895996,21.1683292388916,32.1869850158691,32.9483833312988,3.40955185890198,7.93832063674927,6.75853490829468,11.436653137207,23.0263137817383,NA,NA
"2007-01-22",31.1519794464111,94.3213043212891,55.6035003662109,53.4232025146484,74.7140350341797,58.956226348877,9.59904384613037,18.2526512145996,59.5484161376953,1.26437222957611,32.1113929748535,48.8945655822754,25.6377906799316,19.1467990875244,33.7136192321777,10.134617805481,60.3869857788086,12.5190620422363,34.2701950073242,30.2248611450195,4.37218189239502,27.4082469940186,19.1374034881592,27.8220806121826,13.4938125610352,41.5099029541016,14.0303764343262,27.0706424713135,NA,23.3243713378906,21.1683292388916,33.1475296020508,32.7890205383301,3.3937873840332,7.77294158935547,6.67862606048584,11.419695854187,23.0263137817383,NA,NA
"2007-01-23",31.5160293579102,97.6362915039062,55.1433715820312,55.3658561706543,74.9985809326172,58.8494987487793,9.6741418838501,18.1456813812256,60.2142944335938,1.27028405666351,32.1957511901855,48.8945655822754,25.4086685180664,19.2950839996338,33.8351860046387,10.134617805481,60.5244483947754,12.5915613174438,34.3188743591309,30.261625289917,4.40542936325073,27.0706005096436,19.2231197357178,28.0857925415039,13.4642543792725,41.4802360534668,13.9931440353394,27.0706424713135,NA,22.6824150085449,20.9039764404297,32.4397583007812,32.5366973876953,3.37276792526245,7.7619161605835,6.62330293655396,11.1009798049927,22.8319034576416,NA,NA
"2007-01-24",31.6547050476074,102.38484954834,55.2849464416504,55.9414710998535,75.4457550048828,58.5827522277832,9.88578510284424,18.3371086120605,60.4996757507324,1.26673686504364,32.7018775939941,49.9684371948242,25.8081665039062,19.3877601623535,34.3619651794434,10.4513235092163,61.4866180419922,12.8319435119629,34.6596298217773,30.6660919189453,4.46361446380615,27.0999565124512,19.5192184448242,28.0594139099121,13.5529317855835,41.7176132202148,14.0241718292236,27.1044883728027,NA,22.6824150085449,21.8393707275391,32.8273544311523,32.6030960083008,3.47348737716675,7.73435068130493,6.69706583023071,11.3417139053345,22.9831066131592,NA,NA
"2007-01-25",30.8226127624512,101.802474975586,55.6035003662109,55.9414710998535,75.2018356323242,59.8632316589355,9.8106861114502,18.4834899902344,60.4045448303223,1.25136566162109,32.5331764221191,53.0222473144531,25.2324237823486,19.2580127716064,34.2809104919434,10.134617805481,61.5782356262207,12.736554145813,34.5135955810547,31.7324275970459,4.43036603927612,27.4669570922852,19.456880569458,27.7429599761963,13.6268310546875,41.0945129394531,14.2165384292603,27.2060031890869,NA,22.8963966369629,21.5750160217285,32.2543983459473,32.6230087280273,3.50501608848572,7.92729663848877,6.62330293655396,11.3044166564941,22.9399013519287,NA,NA
"2007-01-26",30.6839199066162,102.183265686035,55.1433715820312,57.9920501708984,75.0392532348633,59.8632316589355,9.82434177398682,18.3596305847168,60.1508712768555,1.25136566162109,32.589412689209,53.0222473144531,25.8669185638428,19.1653385162354,33.6730995178223,10.134617805481,60.8909759521484,12.5381412506104,34.0511436462402,31.7691917419434,4.43036603927612,27.1146354675293,19.1529903411865,27.4792346954346,13.2721185684204,43.1121482849121,14.1048402786255,26.7999420166016,NA,23.110387802124,21.4530086517334,31.9342060089111,32.1581993103027,3.48399686813354,7.97140169143677,6.5679817199707,11.1416664123535,22.7239055633545,NA,NA
"2007-01-29",31.2733345031738,102.720825195312,55.9928169250488,58.4957084655762,74.8766403198242,60.396785736084,9.93357753753662,18.4102916717529,60.6899147033691,1.26121890544891,33.5173225402832,53.3913917541504,26.143030166626,19.1467990875244,34.1188354492188,10.134617805481,61.6240653991699,12.5190620422363,33.5886878967285,31.7324275970459,4.36386919021606,27.2614402770996,19.4802589416504,27.9802989959717,13.4420824050903,43.4088554382324,14.0924291610718,26.9352931976318,NA,23.6096820831299,21.6766910552979,31.8667984008789,32.4171676635742,3.56281971931458,7.9658899307251,6.50958299636841,11.2908525466919,23.4799251556396,NA,NA
"2007-01-30",31.0306282043457,105.027885437012,57.6917343139648,58.6036338806152,75.1612091064453,60.6102027893066,9.85165119171143,18.4440746307373,61.133846282959,1.27146673202515,33.4610900878906,53.4920845031738,26.1606464385986,19.2209434509277,34.6861305236816,10.4513235092163,62.082218170166,12.6182661056519,33.36962890625,31.7324275970459,4.34724569320679,27.6137752532959,19.6750621795654,28.1385383605957,13.5233707427979,43.230827331543,14.1979207992554,26.9217624664307,NA,23.6810169219971,21.6766910552979,32.1195793151855,32.6960601806641,3.58208799362183,7.93280839920044,6.5433931350708,11.3247594833374,23.2855129241943,NA,NA
"2007-01-31",30.9786243438721,106.551025390625,57.2670097351074,58.3518028259277,76.2993774414062,60.396785736084,9.58539009094238,18.5510482788086,60.2142944335938,1.24466574192047,33.2361373901367,52.7202262878418,25.9667816162109,19.2024116516113,34.6861305236816,10.134617805481,62.082218170166,12.5381412506104,32.8341636657715,31.658878326416,4.40542936325073,27.2027187347412,19.8386917114258,27.7957057952881,13.4494762420654,42.9637908935547,14.1544847488403,27.3345928192139,NA,23.6096820831299,21.0869846343994,31.5803184509277,32.3374977111816,3.59084558486938,7.86665534973145,6.51573133468628,11.1857471466064,23.2207164764404,NA,NA
